sym,month,net,pnl_pct,reason,entry_px,exit_px,notional,held_bars,cap_after
ICPUSDT,2025-11,175.49309241776226,6.499999999999995,TAKE_PROFIT,7.440487929725647,7.9241196451578135,2733.5372650741797,39,8384.313708256139
FETUSDT,2025-11,179.2448890433245,6.499999999999995,TAKE_PROFIT,0.35037007402181625,0.3731441288332343,2791.976464849294,6,5770.837381885853
FILUSDT,2025-11,49.042242544150255,1.8000000000000016,TRAILING_LOCK,3.0566111942768095,3.111630195773792,2851.2931711715196,3,5819.879624430003
GALAUSDT,2025-11,25.79258675045165,1.0039341056579554,TRAILING_LOCK,0.010342067571356892,0.010445895114935936,2791.6045735841763,20,5769.622138960167
FILUSDT,2025-11,-65.38183262500279,-2.200000000000002,STOP_LOSS,3.0116021179676054,2.945346871372318,2867.6242379387218,1,8573.011593969062
TIAUSDT,2025-11,11.990214015324547,0.49999999999998934,TRAILING_LOCK,1.008201616215706,1.0132426242967842,2854.812860791698,15,8585.001807984387
ORDIUSDT,2025-11,-65.18076772694067,-2.200000000000002,STOP_LOSS,6.321264171695709,6.182196359918404,2858.805602058801,2,2801.0655765863635
FILUSDT,2025-11,-63.83875964231219,-2.200000000000002,STOP_LOSS,3.185636942768097,3.115552930027199,2799.9455983470248,2,2737.2268169440513
NEARUSDT,2025-11,183.4864290993473,6.499999999999995,TAKE_PROFIT,2.6405281049251554,2.8121624317452905,2858.044066968028,38,5779.900530638213
ROSEUSDT,2025-11,183.5108727475971,6.499999999999995,TAKE_PROFIT,0.02267453479170799,0.024148379553169008,2858.4248091526065,68,5945.266619376475
ICPUSDT,2025-11,184.67530210925165,6.499999999999995,TAKE_PROFIT,8.289657706832886,8.828485457777022,2876.562338150343,30,9007.65488457133
ORDIUSDT,2025-11,-68.3715011378789,-2.199999999999991,STOP_LOSS,5.38907761144638,5.27051790399456,2998.750049906976,6,2938.1852908006686
ROSEUSDT,2025-11,-68.38060943505585,-2.200000000000002,STOP_LOSS,0.023324664618819952,0.022811521997205913,2999.1495366252548,7,2931.9685870048484
FLUXUSDT,2025-11,-66.96383909461741,-2.200000000000002,STOP_LOSS,0.24264851394295692,0.23731024663621186,2937.0104866060265,2,5803.1900387109
NEARUSDT,2025-11,-68.3897189456194,-2.200000000000002,STOP_LOSS,2.894578853416443,2.830898118641281,2999.549076562253,17,8735.549215958159
FILUSDT,2025-11,186.7538124682828,6.499999999999995,TAKE_PROFIT,2.772554474401474,2.9527705152375696,2908.937888914067,11,8922.303028426442
FILUSDT,2025-11,12.478733015556994,0.49999999999998934,TRAILING_LOCK,2.8295657961845397,2.8437136251654622,2971.1269084660053,10,5962.862314618457
FETUSDT,2025-11,-67.73267031944903,-2.200000000000002,STOP_LOSS,0.3317663371860981,0.32446747776800394,2970.731154361798,11,5890.972511302058
ICPUSDT,2025-11,-67.82741505388584,-2.200000000000002,STOP_LOSS,8.625724395561218,8.43595845885887,2974.8866251704253,1,8799.221676068666
ICPUSDT,2025-11,-66.79831193292466,-2.200000000000002,STOP_LOSS,7.522504108428955,7.357009018043518,2929.750523373891,1,5801.110489677622
NEARUSDT,2025-11,188.1150405240014,6.499999999999995,TAKE_PROFIT,2.688537563753128,2.863292505397081,2930.140818130866,77,8920.538404659743
FLUXUSDT,2025-11,-67.72829578353873,-2.200000000000002,STOP_LOSS,0.18493698069155215,0.180868367116338,2970.5392887516946,7,8852.810108876205
FILUSDT,2025-11,31.929668332494884,1.1631011702287974,TRAILING_LOCK,2.72754539809227,2.759269510536003,2947.9857662557765,12,8884.7397772087
FILUSDT,2025-11,-67.45649828447942,-2.200000000000002,STOP_LOSS,2.688537563753128,2.629389737350559,2958.6183458104974,9,8817.283278924222
ICPUSDT,2025-11,21.14031838954869,0.8000000000000007,TRAILING_LOCK,7.266452866458892,7.324584489390563,2936.155331881766,16,8838.423597313771
NEARUSDT,2025-11,-67.10484732024533,-2.200000000000013,STOP_LOSS,2.923584697294235,2.8592658339537618,2943.195057905486,1,8771.318749993525
FILUSDT,2025-11,21.030113834984736,0.8000000000000007,TRAILING_LOCK,2.5735145542144773,2.5941026706481933,2920.8491437478438,16,5870.720593151956
FETUSDT,2025-11,21.077734797873557,0.8000000000000007,TRAILING_LOCK,0.3412682340860367,0.34399837995872495,2927.4631663713526,18,5891.798327949829
UNIUSDT,2025-11,187.49353756240973,6.499999999999995,TAKE_PROFIT,6.923384331321716,7.373404312857628,2920.460086641897,87,9000.920136188794
UNIUSDT,2025-11,12.587010089378014,0.49999999999998934,TRAILING_LOCK,9.145828853416443,9.191557997683525,2996.907164137676,11,3017.295239071309
FILUSDT,2025-11,-68.32038185515768,-2.199999999999991,STOP_LOSS,2.435486942768097,2.381906230027199,2996.507976103412,3,5946.681436510005
ROSEUSDT,2025-11,-18.826331584669354,-0.5481083425791899,STALL_EXIT,0.021644328865036366,0.021525694492831825,2997.3064053508683,121,8926.360432838344
UNIUSDT,2025-11,-67.77249895028186,-2.200000000000002,STOP_LOSS,8.186637419700622,8.006531396467208,2972.4780241351687,7,2912.442127778235
JASMYUSDT,2025-11,12.481082076656945,0.49999999999998934,TRAILING_LOCK,0.00946189232133329,0.009509201782939954,2971.6862087279574,12,5897.798093066341
ADAUSDT,2025-11,-67.76347165342165,-2.200000000000002,STOP_LOSS,0.5672134084582329,0.5547347134721518,2972.082090062354,15,8803.305544311297
ICPUSDT,2025-11,-66.83821701462928,-2.200000000000002,STOP_LOSS,6.235247006034851,6.098071571902084,2931.5007462556623,23,8736.467327296668
ICPUSDT,2025-11,-66.33075453576747,-2.200000000000013,STOP_LOSS,5.347069394588471,5.229433867907524,2909.2436199897907,7,8670.1365727609
FILUSDT,2025-11,-65.82714491503013,-2.200000000000013,STOP_LOSS,2.0574113217830656,2.012148272703838,2887.1554787293803,43,8604.30942784587
FILUSDT,2025-11,-65.32735889997696,-2.200000000000002,STOP_LOSS,1.9443888057231902,1.90161225199728,2865.235039472675,17,8538.982068945894
FETUSDT,2025-11,20.47306340850462,0.8000000000000007,TRAILING_LOCK,0.2721544215738773,0.2743316569464683,2843.4810289589827,22,5715.215614157558
DOGEUSDT,2025-11,182.52716620175653,6.499999999999995,TAKE_PROFIT,0.13592718569934367,0.14476245276980101,2843.1022772859255,335,3040.242408137309
ORDIUSDT,2025-11,182.96485487401367,6.499999999999995,TAKE_PROFIT,3.7577513694763183,4.002005208492279,2849.91985785068,452,6074.267088805143
OPUSDT,2025-11,182.94048395534426,6.499999999999995,TAKE_PROFIT,0.296659333974123,0.31594219068244095,2849.5402485256145,584,9107.887637385513
FETUSDT,2025-11,-69.15072609808584,-2.200000000000002,STOP_LOSS,0.25935185351371765,0.25364611273641585,3032.926583249376,5,9038.736911287426
TIAUSDT,2025-11,-22.89818793405873,-0.6807625689761454,STALL_EXIT,0.6241248128771781,0.6198760047674179,3009.899391458713,62,9015.838723353367
APTUSDT,2025-11,-35.736892671952084,-1.110327370584907,STALL_EXIT,2.14842960190773,2.124575,3002.2742948766713,65,8980.101830681415
TIAUSDT,2025-11,191.98200499740534,6.499999999999995,TAKE_PROFIT,0.6131225756764411,0.6529755430954097,2990.3739096169115,212,6180.912253629946
ICPUSDT,2025-11,-28.5699283899874,-0.8755237998672727,STALL_EXIT,3.9487895542144775,3.914216961860657,2989.9755918121505,397,9143.513907288834
ICPUSDT,2025-12,25.345039838418387,0.912406791499798,TRAILING_LOCK,3.7047407961845398,3.7385431028163914,3044.790131127182,64,9168.858947127252
ORDIUSDT,2025-12,108.09981883039406,3.620978524501517,TRAILING_LOCK,3.986797261047363,4.131158333685303,3052.8233391534595,92,3168.8697747865954
CKBUSDT,2025-12,195.96515233803635,6.499999999999995,TAKE_PROFIT,0.0026015202146954836,0.0027706190286506897,3052.4167030846847,595,6418.47259689055
ANKRUSDT,2025-12,196.01736788705463,6.499999999999995,TAKE_PROFIT,0.0075014998323284085,0.007989097321429755,3053.230029393375,598,9668.941286182737
BONKUSDT,2025-12,23.18225362775203,0.8000000000000007,TRAILING_LOCK,9.951990276204015e-06,1.0031606198413648e-05,3219.7574482988516,49,9692.12353981049
PYTHUSDT,2025-12,207.2040323081926,6.499999999999995,TAKE_PROFIT,0.06341268033385276,0.0675345045555532,3227.477138756893,150,6670.9895144211505
LTCUSDT,2025-12,26.686850419228275,0.9069742722804142,TRAILING_LOCK,82.74654935760498,83.49703927147827,3227.0472388020107,128,9926.01442253791
ORDIUSDT,2025-12,212.20429193366863,6.499999999999995,TAKE_PROFIT,4.358871401596069,4.642198042699813,3305.362802705124,158,10138.218714471579
TRXUSDT,2025-12,-39.96440917813225,-1.1037704842948526,STALL_EXIT,0.28195636864900586,0.27884421747326854,3376.026831919036,60,10098.254305293447
TRXUSDT,2025-12,-36.37894368758789,-1.001831312988799,STALL_EXIT,0.2806561313509941,0.2778444303452969,3362.718683662718,393,10061.875361605858
CKBUSDT,2025-12,-59.60207068421525,-1.6990822766226432,STALL_EXIT,0.002410481957299635,0.00236952588558197,3350.158194895962,153,6650.328553708726
UNIUSDT,2025-12,23.978237078578235,0.8000000000000007,TRAILING_LOCK,6.1432285984039305,6.192374427191162,3330.3107053581175,32,6674.306790787304
HBARUSDT,2025-12,214.00059987802513,6.499999999999995,TAKE_PROFIT,0.11010201228708029,0.11725864308574051,3333.342677227806,152,3548.676614176722
VETUSDT,2025-12,214.31856842319894,6.499999999999995,TAKE_PROFIT,0.010452089943364263,0.011131475789682939,3338.2954583052847,529,7102.625959088527
UNIUSDT,2025-12,-33.75424811830093,-0.8896917034838525,STALL_EXIT,6.236247133541107,6.180763760185242,3480.925741349592,60,7068.871710970227
FILUSDT,2025-12,-20.25764810539785,-0.5038467969916693,STALL_EXIT,1.293258582830429,1.286742540884018,3469.6855767261977,481,7048.614062864828
TRXUSDT,2025-12,57.79736828663016,1.8049833087051992,MONTH_END,0.27945587103366853,0.28450000286102295,3350.604495414751,3292,10458.356168364375
AVAXUSDT,2026-01,223.5850131809947,6.499999999999995,TAKE_PROFIT,13.142628343391419,13.996899185711861,3482.632604065337,123,10681.94118154537
RENDERUSDT,2026-01,228.36494774378562,6.499999999999995,TAKE_PROFIT,1.7653529856920243,1.8801009297620057,3557.086413454608,77,10910.306129289154
RENDERUSDT,2026-01,233.24707061562077,6.499999999999995,TAKE_PROFIT,2.1044208915710447,2.2412082495231624,3633.1319410532888,42,11143.553199904774
RENDERUSDT,2026-01,183.8061891409711,5.033932200330371,TRAILING_LOCK,2.414482834339142,2.5360262632083894,3710.3089365799765,55,7615.071852191228
RENDERUSDT,2026-01,242.1313527236032,6.499999999999995,TAKE_PROFIT,2.1374274839401246,2.2763602703962325,3771.51639756392,61,7857.20320491483
POLUSDT,2026-01,28.211119488744348,0.8123481113631481,TRAILING_LOCK,0.17713542276620864,0.17857437902760506,3852.146138020879,25,7885.414324403575
POLUSDT,2026-01,-88.04312205048268,-2.200000000000002,STOP_LOSS,0.17463492515087128,0.1707929567975521,3861.5404408106315,27,7797.371202353092
JASMYUSDT,2026-01,-87.37466345062649,-2.200000000000002,STOP_LOSS,0.009121823594905435,0.008921143475817515,3832.2220811678203,52,7709.9965389024655
POLUSDT,2026-01,-86.71128005584373,-2.200000000000002,STOP_LOSS,0.1562312466055155,0.15279415918019415,3803.126318238762,13,7623.285258846621
POLUSDT,2026-01,27.174610526257204,0.8000000000000007,TRAILING_LOCK,0.1512302364706993,0.1524400783624649,3774.251461980166,41,7650.4598693728785
RENDERUSDT,2026-01,-66.27003961419847,-1.6716461548570538,STALL_EXIT,2.328465668678284,2.2895419618606567,3783.3006072854096,60,7584.1898297586795
ICPUSDT,2026-01,15.797177273193592,0.49999999999998934,TRAILING_LOCK,4.483896401596069,4.5063158836040484,3761.2326840938813,4,7599.987007031873
ICPUSDT,2026-01,241.80885985287992,6.499999999999995,TAKE_PROFIT,4.370873885536194,4.654980688096047,3766.493144125854,28,4074.2980230668004
ICPUSDT,2026-01,-49.78691635573253,-1.214338669010595,STALL_EXIT,4.256851241970062,4.2051586512565615,3846.5138643960913,86,4024.511106711068
LTCUSDT,2026-01,107.03495357669108,2.9221454237545075,TRAILING_LOCK,73.87477261047363,76.03350089761963,3765.991447239057,146,7899.043904105712
